18425	deferência	n	758	683
18435	enobrecer	v	757	669
18445	descrer	v	755	666
18455	jade	n	755	429
18465	obviedade	n	754	682
18475	azenha	n	753	368
18485	violoncelo	n	752	504
18495	comedido	j	751	701
18505	corporativista	j	749	645
18515	gare	n	748	470
18525	reequilibrar	v	747	677
18535	tristonho	j	746	708
18545	blasfemo	j	745	645
18555	protetora	n	744	595
18565	querosene	n	743	512
18575	dedutível	j	742	415
18585	contrapeso	n	740	621
18595	observadora	n	739	685
18605	amiguinha	n	737	640
18615	efusivo	j	736	689
18625	xerox	n	735	549
18635	azedar	v	733	656
18645	canalhice	n	732	614
18655	hedonista	j	731	609
18665	vaga-lume	n	730	418
18675	bugiganga	n	728	657
18685	bombo	n	727	570
18695	centauro	n	725	423
18705	tostado	j	724	597
18715	alçado	j	723	584
18725	acertadamente	r	722	674
18735	reaproximar	v	721	650
18745	microbiano	j	721	458
18755	homérico	j	720	591
18765	angular	n	719	611
18775	espalmar	v	718	614
18785	paquete	n	717	439
18795	caca	n	716	576
18805	lambança	n	716	639
18815	aguarela	n	715	552
18825	desobstruir	v	714	626
18835	genealógico	j	713	464
18845	criacionista	n	712	262
18855	conspurcar	v	711	655
18865	periquito	n	711	484
18875	faiança	n	709	371
18885	meia-hora	n	708	615
18895	pingado	j	707	630
18905	atribuível	j	706	538
18915	litigioso	j	705	404
18925	donut	n	705	377
18935	detectável	j	703	611
18945	abdicação	n	702	550
18955	deslealdade	n	701	575
18965	peninsular	j	700	500
18975	equatoriano	j	699	430
18985	hasta	n	698	502
18995	deplorar	v	697	599
19005	bastardo	n	696	522
19015	deslocalização	n	695	554
19025	animalesco	j	694	603
19035	rocker	n	692	569
19045	putativo	j	691	575
19055	guilda	n	691	250
19065	interoperabilidade	n	690	450
19075	virulento	j	690	632
19085	organograma	n	689	469
19095	graciosamente	r	687	649
19105	massinha	n	686	506
19115	stick	n	685	451
19125	repostar	v	685	628
19135	calota	n	683	499
19145	gengivite	n	682	308
19155	beneficiamento	n	681	436
19165	napoleônico	j	681	564
19175	machadada	n	680	633
19185	manif	n	679	451
19195	abortamento	n	678	294
19205	cravinho	n	677	421
19215	cabaça	n	676	402
19225	amenidade	n	675	539
19235	trinitário	j	675	440
19245	enfermar	v	674	615
19255	humedecer	v	673	539
19265	esclerosar	v	672	342
19275	toga	n	672	508
19285	ligeireza	n	671	610
19295	embolia	n	669	378
19305	alheamento	n	668	603
19315	carmelita	n	667	438
19325	fuselagem	n	666	368
19335	bichinha	n	665	546
19345	facínora	n	664	546
19355	afeminar	v	662	479
19365	bocal	n	661	469
19375	recifense	j	660	488
19385	interdizer	v	659	589
19395	hipertexto	n	658	350
19405	algibeira	n	657	520
19415	pinguim	n	657	418
19425	paranoico	j	656	599
19435	orientadora	n	655	539
19445	pré-determinado	j	654	608
19455	borrão	n	653	537
19465	caseína	n	653	268
19475	pinha	n	652	445
19485	farmacologia	n	651	565
19495	joalharia	n	650	452
19505	bocar	v	649	548
19515	incontido	j	648	614
19525	encadernar	v	647	466
19535	orquestração	n	646	532
19545	libelo	n	645	423
19555	readaptar	v	644	519
19565	condensador	n	643	328
19575	entupido	j	642	515
19585	minotauro	n	641	342
19595	burrinho	n	640	502
19605	credulidade	n	639	501
19615	pagável	j	639	535
19625	fardamento	n	638	475
19635	recalcar	v	637	531
19645	furado	n	635	540
19655	sofista	j	634	257
19665	marinada	n	633	339
19675	anilina	n	632	144
19685	desapegado	j	632	538
19695	faringe	n	631	395
19705	entronizar	v	629	544
19715	distópico	j	628	466
19725	sucedido	j	627	600
19735	molhe	n	626	470
19745	grupamento	n	625	433
19755	graveto	n	624	520
19765	mesa-redonda	n	622	516
19775	arquetípico	j	622	468
19785	plexo	n	621	359
19795	aveludar	v	620	541
19805	iconoclasta	n	619	430
19815	bifurcação	n	618	475
19825	colagénio	n	617	351
19835	digladiar	v	616	594
19845	freelance	n	615	438
19855	trocador	n	615	346
19865	palmar	n	614	355
19875	utilizável	j	613	510
19885	republicação	n	612	529
19895	vultoso	j	612	570
19905	trapaceiro	n	611	513
19915	bolero	n	609	466
19925	carrego	n	609	413
19935	elemento-chave	n	608	442
19945	depoente	n	607	316
19955	ciclomotor	n	606	249
19965	tricot	n	605	431
19975	desalmado	j	605	583
19985	variadíssimo	j	604	589
19995	virtuosismo	n	602	530
20005	improcedência	n	601	342
20015	glamoroso	j	600	532
20025	cioso	j	599	566
20035	sub-região	n	598	372
20045	cubana	n	597	475
20055	entrecruzar	v	597	548
20065	megera	n	595	438
20075	citoplasma	n	594	303
20085	maneirismo	n	593	498
20095	alva	n	592	433
20105	oitavo	n	591	527
20115	arrebanhar	v	590	544
20125	orgânica	n	589	434
20135	assentimento	n	588	451
20145	cônego	n	587	387
20155	contratualizar	v	586	442
20165	abusivamente	r	585	546
20175	pré-aviso	n	584	407
20185	focalização	n	583	443
20195	talhão	n	583	345
20205	arejado	j	582	551
20215	denegar	v	581	294
20225	engravatado	j	581	530
20235	expressionismo	n	580	367
20245	intrigante	n	579	553
20255	prevaricação	n	579	470
20265	passante	n	578	499
20275	trancafiar	v	577	535
20285	sunita	j	576	405
20295	caramujo	n	576	342
20305	recontagem	n	575	213
20315	enciclopédico	j	574	499
20325	monitora	n	573	430
20335	vivencial	j	572	489
20345	solado	j	572	365
20355	reativação	n	571	464
20365	ureia	n	570	332
20375	insurgente	n	569	444
20385	estratificar	v	568	500
20395	repulsar	v	567	536
20405	ovação	n	566	486
20415	municipalização	n	565	345
20425	tratável	j	565	505
20435	mililitro	n	564	432
20445	cistite	n	563	227
20455	funcionalmente	r	562	494
20465	turvar	v	561	527
20475	aprisionado	j	560	515
20485	invariante	j	559	470
20495	calórico	n	558	438
20505	dístico	n	557	343
20515	gangrena	n	557	348
20525	filhotinho	n	556	433
20535	lusíada	n	556	406
20545	vesgo	j	555	422
20555	inação	n	554	492
20565	extensivamente	r	553	528
20575	cortisona	n	552	400
20585	atentatório	j	551	476
20595	despenalização	n	550	286
20605	maçada	n	549	498
20615	escapulir	v	548	514
20625	lóbulo	n	547	360
20635	similarmente	r	546	475
20645	gramático	n	546	361
20655	gude	n	545	399
20665	ecocardiograma	n	545	237
20675	bonificar	v	544	409
20685	cibernauta	n	543	451
20695	brejeiro	j	542	306
20705	convictamente	r	542	508
20715	ginástico	j	541	452
20725	plácido	j	540	449
20735	renegado	n	540	426
20745	intendente	n	539	393
20755	sucedâneo	n	538	479
20765	bifana	n	538	353
20775	imperfeito	n	537	399
20785	velocímetro	n	537	335
20795	infinitivo	n	536	315
20805	sete	n	536	371
20815	tremular	v	535	444
20825	saci	n	535	328
20835	posologia	n	534	329
20845	fenício	n	533	369
20855	navegabilidade	n	532	444
20865	jamaicano	j	532	368
20875	hombridade	n	531	461
20885	interinamente	r	530	461
20895	legendado	j	530	411
20905	classicismo	n	528	401
20915	hipotermia	n	528	347
20925	confeiteiro	n	527	355
20935	azarado	j	526	473
20945	frequentadora	n	526	492
20955	malva	n	525	297
20965	bestialidade	n	524	441
20975	pertence	n	524	481
20985	sigma	n	523	216
20995	jusante	n	522	308
21005	honorário	n	521	321
21015	neutral	j	520	423
21025	homogeneizar	v	519	465
21035	pulha	n	519	417
21045	alminha	n	518	425
21055	platô	n	518	326
21065	sufragar	v	517	462
21075	rego	n	516	363
21085	vocalização	n	515	403
21095	caboclo	j	514	345
21105	cerebelo	n	513	288
21115	malho	n	513	361
21125	leguminoso	j	512	403
21135	sobranceria	n	511	474
21145	devir	v	510	412
21155	asmático	j	510	368
21165	outeiro	n	509	380
21175	desgarrar	v	509	451
21185	rapadura	n	508	370
21195	cânhamo	n	508	333
21205	afrontamento	n	507	356
21215	monção	n	506	343
21225	pronunciado	j	505	481
21235	orbital	n	504	216
21245	credora	n	504	403
21255	quente	n	503	440
21265	capcioso	j	503	463
21275	torradeira	n	502	337
21285	cópula	n	501	372
21295	verticalizar	v	500	444
21305	calcificação	n	500	297
21315	sarcófago	n	499	355
21325	chateação	n	498	450
21335	seletividade	n	497	366
21345	parapente	n	497	239
21355	templário	j	496	249
21365	enciumar	v	495	449
21375	topologia	n	494	292
21385	rendilhado	n	494	264
21395	compósito	j	493	327
21405	pirex	n	492	348
21415	tropeiro	n	491	267
21425	gramínea	n	490	274
21435	vernáculo	j	490	407
21445	antiquário	n	489	379
21455	varão	j	488	394
21465	criaturinha	n	488	425
21475	preciosismo	n	487	448
21485	amostrar	v	487	376
21495	acrobata	n	486	417
21505	lacaniano	j	485	208
21515	arruaça	n	485	409
21525	fiado	j	484	432
21535	roda	e	483	382
21545	doutorando	n	483	351
21555	minissaia	n	482	371
21565	contratualmente	r	481	422
21575	unipessoal	j	480	305
21585	teatrinho	n	480	423
21595	periodização	n	479	218
21605	armistício	n	478	357
21615	onisciência	n	478	359
21625	cabeço	n	477	337
21635	contra-argumento	n	477	389
21645	genuinidade	n	476	434
21655	apiário	n	476	156
21665	chacinar	v	475	423
21675	fafense	j	475	173
21685	encerar	v	474	402
21695	entubar	v	473	338
21705	saveiro	n	473	184
21715	intruso	j	471	393
21725	bucho	n	470	398
21735	sinalética	n	469	369
21745	tutsi	j	469	168
21755	chuvada	n	468	406
21765	emborrachar	v	467	386
21775	luita	n	466	79
21785	equalizar	v	466	405
21795	tranquilizador	j	465	434
21805	verbalização	n	464	322
21815	sulista	n	464	378
21825	aprovisionamento	n	463	336
21835	prevaricar	v	463	413
21845	vitaminar	v	462	428
21855	cetáceo	n	461	280
21865	offset	n	461	235
21875	librar	v	460	347
21885	patchwork	n	459	328
21895	bissexualidade	n	459	309
21905	sobredito	j	458	225
21915	blefe	n	458	351
21925	períneo	n	457	272
21935	assalariar	v	456	396
21945	incentivador	n	455	430
21955	afro-americano	j	454	367
21965	persecutório	j	454	396
21975	ablução	n	453	156
21985	intramuscular	j	453	327
21995	injetável	j	452	321
22005	polietileno	n	451	286
22015	pelve	n	451	268
22025	bugio	n	450	187
22035	interplanetário	j	449	371
22045	instilar	v	448	401
22055	chifrar	v	448	260
22065	goiabada	n	447	285
22075	caçarola	n	447	310
22085	físico-química	n	446	374
22095	perdulário	j	445	401
22105	carpa	n	445	231
22115	desintoxicante	j	444	313
22125	personalista	j	443	393
22135	elmo	n	442	280
22145	reordenamento	n	442	319
22155	perigosidade	n	441	380
22165	irascível	j	440	392
22175	auxiliador	j	440	300
22185	reservista	n	439	223
22195	falso	n	438	400
22205	garantidor	n	437	318
22215	longevo	j	437	408
22225	chanfrar	v	436	277
22235	obsessor	j	435	218
22245	absinto	n	434	225
22255	oftalmologia	n	434	356
22265	mi	n	434	283
22275	mimético	j	433	318
22285	desarticulação	n	432	359
22295	fardar	v	432	386
22305	autômato	n	432	326
22315	posseiro	n	431	239
22325	pirraça	n	431	376
22335	importe	n	430	302
22345	sorologia	n	429	243
22355	clarim	n	428	339
22365	peta	n	428	268
22375	hiperativo	j	427	331
22385	terráqueo	j	427	359
22395	acalorado	j	426	418
22405	clarinete	n	426	298
22415	indisposto	j	425	401
22425	realisticamente	r	424	390
22435	conceptualização	n	424	343
22445	reexaminar	v	423	390
22455	relé	n	423	139
22465	incorreção	n	422	359
22475	desagravo	n	421	355
22485	prendado	j	421	370
22495	antepassado	j	420	396
22505	sir	n	419	298
22515	antinatural	j	419	338
22525	punibilidade	n	418	256
22535	passista	n	418	149
22545	centralista	j	417	343
22555	despeitar	v	416	366
22565	motosserra	n	415	266
22575	pré-socrático	j	415	279
22585	corso	n	415	238
22595	ionizante	j	414	238
22605	pendular	j	413	334
22615	fofocar	v	413	367
22625	mensageira	n	412	356
22635	bufo	j	412	360
22645	pedraria	n	411	356
22655	arquear	v	411	302
22665	gigantismo	n	410	359
22675	hidromassagem	n	409	327
22685	gastroenterite	n	409	255
22695	beicinho	n	409	363
22705	trôpego	j	408	385
22715	xis	n	408	278
22725	furiosa	n	407	361
22735	constipado	j	407	348
22745	cavalar	j	406	381
22755	devassar	v	406	358
22765	acidentário	j	405	127
22775	melissa	n	405	260
22785	fisiologicamente	r	404	381
22795	guelra	n	404	334
22805	delineamento	n	403	332
22815	inafiançável	j	403	319
22825	tonalizar	v	403	193
22835	transmontano	n	402	296
22845	maldizente	j	402	323
22855	antífona	n	401	174
22865	sobrolho	n	401	359
22875	barítono	n	400	282
22885	usurário	j	400	317
22895	coiso	j	399	351
22905	depauperar	v	398	382
22915	amainar	v	398	377
22925	civilizadamente	r	397	377
22935	grandalhão	n	397	337
22945	palpitante	j	396	373
22955	rearranjo	n	396	320
22965	meio-fio	n	395	319
22975	enfaixar	v	395	330
22985	derrotista	j	394	356
22995	goiano	n	394	302
23005	capota	n	393	273
23015	plaga	n	392	267
23025	colonialista	n	391	301
23035	pragmática	n	391	271
23045	obi	n	390	75
23055	inadaptação	n	390	285
23065	materno-infantil	j	389	301
23075	ornitorrinco	n	389	194
23085	furgão	n	389	246
23095	apartado	n	388	310
23105	recalcamento	n	388	287
23115	berimbau	n	387	185
23125	desinfectante	n	386	302
23135	umbundo	n	386	379
23145	bandalho	n	385	319
23155	traidora	n	385	300
23165	ossinho	n	384	321
23175	exiguidade	n	384	362
23185	moralizador	j	383	345
23195	crina	n	383	276
23205	sonorização	n	382	290
23215	asceta	n	382	277
23225	raide	n	381	183
23235	bricolage	n	381	297
23245	alfanumérico	j	380	265
23255	penha	n	379	265
23265	transmissora	n	379	322
23275	armênio	n	378	215
23285	topônimo	n	378	224
23295	aparatoso	j	377	359
23305	betinho	n	377	260
23315	vulcanismo	n	376	189
23325	pasteurização	n	376	261
23335	lisonja	n	376	310
23345	arqueóloga	n	375	262
23355	polinizador	n	374	231
23365	intermitência	n	374	315
23375	carroceiro	n	373	240
23385	hipnotizante	j	373	359
23395	averbamento	n	373	160
23405	arrimo	n	372	294
23415	entreabrir	v	371	350
23425	sovaco	n	371	310
23435	recrudescer	v	370	356
23445	cavaquismo	n	370	260
23455	expansível	j	369	317
23465	aquartelar	v	368	310
23475	provençal	j	368	265
23485	walkman	n	367	244
23495	nitrogénio	n	367	204
23505	brasuca	n	366	280
23515	chinar	v	366	284
23525	dirigibilidade	n	365	259
23535	omoplata	n	364	275
23545	rente	j	364	317
23555	joule	n	363	200
23565	bêbedo	n	363	311
23575	desencaminhar	v	362	312
23585	grupar	v	362	308
23595	morgue	n	361	276
23605	espinafrar	v	361	329
23615	hidrocefalia	n	361	193
23625	elitização	n	360	264
23635	sadino	n	360	129
23645	conservacionista	j	359	273
23655	bicicletário	n	359	176
23665	rascunhar	v	358	329
23675	sabotador	n	357	268
23685	penugem	n	357	298
23695	permeio	r	357	329
23705	pinote	n	356	330
23715	couto	n	356	272
23725	bebericar	v	355	339
23735	armadilhar	v	354	319
23745	lesa-pátria	n	353	335
23755	astucioso	j	353	307
23765	descongestionar	v	352	307
23775	singularizar	v	352	308
23785	aguilhão	n	351	281
23795	mostruário	n	351	289
23805	salazarista	n	351	290
23815	animadamente	r	350	316
23825	lampreia	n	350	180
23835	emparelhado	j	349	292
23845	peritagem	n	349	218
23855	patranha	n	348	327
23865	jogral	n	347	221
23875	rococó	n	346	288
23885	insuficientemente	r	346	329
23895	maxixe	n	346	177
23905	dosimetria	n	345	176
23915	contraditar	v	345	272
23925	station	n	344	276
23935	congo	n	343	206
23945	pernilongo	n	343	220
23955	adulação	n	342	299
23965	transverso	j	342	258
23975	garboso	j	342	306
23985	fragilização	n	341	311
23995	desembaraçado	j	341	302
24005	draga	n	340	233
24015	tacão	n	340	283
24025	benjamim	n	339	252
24035	fitossanitário	j	339	227
24045	covinha	n	338	232
24055	reelaborar	v	338	304
24065	atazanar	v	338	313
24075	prospetivo	j	337	226
24085	folho	n	337	255
24095	consensualmente	r	337	318
24105	recetivo	j	336	323
24115	vadiagem	n	336	280
24125	além-mar	r	336	312
24135	aparafusar	v	335	209
24145	barafustar	v	335	305
24155	injustificadamente	r	334	290
24165	desfeita	n	334	304
24175	cigarrinho	n	333	282
24185	dorminhoco	j	333	306
24195	rás	n	333	202
24205	gratuitidade	n	332	273
24215	bandeirola	n	332	258
24225	histerectomia	n	331	175
24235	conjuntivo	j	331	223
24245	desafogado	j	330	304
24255	parolo	j	330	257
24265	quermesse	n	329	273
24275	disjunção	n	329	207
24285	precessão	n	329	177
24295	intranquilidade	n	328	299
24305	vasodilatador	j	328	249
24315	recapitulação	n	327	280
24325	riscado	j	327	285
24335	taciturno	j	327	308
24345	colector	n	326	130
24355	play-off	n	326	218
24365	ululante	j	325	307
24375	bivalve	n	325	209
24385	abusador	j	325	244
24395	bio	n	324	204
24405	chuchar	v	324	237
24415	aipim	n	324	222
24425	cóclea	n	323	126
24435	haicai	n	323	97
24445	macumbeiro	n	322	244
24455	tirolês	n	322	197
24465	equalizador	n	321	179
24475	tríptico	n	321	235
24485	crepuscular	j	321	295
24495	femoral	j	320	162
24505	inconfidência	n	320	238
24515	descomplicar	v	320	282
24525	subunidade	n	319	196
24535	despovoamento	n	319	256
24545	cratense	j	318	130
24555	enlatar	v	318	297
24565	espessar	v	317	276
24575	detonador	n	317	262
24585	encanado	j	317	271
24595	inventariante	n	316	185
24605	autodisciplina	n	316	250
24615	intelectivo	j	316	167
24625	casula	n	315	148
24635	folguedo	n	315	252
24645	estandardizar	v	315	246
24655	arresto	n	314	197
24665	canastra	n	314	200
24675	decanato	n	313	126
24685	inibitório	j	313	225
24695	despolitização	n	313	246
24705	senegalês	n	312	235
24715	perdido	n	312	228
24725	nhoque	n	312	157
24735	cavaleira	n	311	166
24745	warrant	n	311	68
24755	semítico	j	310	209
24765	tamboril	n	310	200
24775	polaroid	n	310	148
24785	mitificar	v	309	280
24795	nefando	j	309	273
24805	coroamento	n	308	260
24815	bitmap	n	308	121
24825	aluvião	n	307	240
24835	destilaria	n	307	214
24845	vamos	i	306	288
24855	dissenso	n	306	231
24865	venturoso	j	306	259
24875	desdobrável	j	305	240
24885	recalcitrante	j	304	291
24895	bacteriológico	j	304	223
24905	facultativamente	r	303	270
24915	filológico	j	303	217
24925	indiviso	j	302	185
24935	danceteria	n	302	247
24945	saraiva	n	301	236
24955	concatenar	v	301	256
24965	primitivo	n	301	245
24975	peia	n	300	278
24985	ricardo	n	300	229
24995	encefalopatia	n	300	147
25005	dietista	n	299	213
25015	aferrar	v	299	276
25025	aveirense	n	298	179
25035	propiciatório	n	298	114
25045	calosidade	n	297	153
25055	enevoado	j	297	279
25065	entesourar	v	296	250
25075	instigação	n	296	258
25085	absenteísmo	n	296	205
25095	pró-reitor	n	295	217
25105	invisual	n	295	203
25115	desmotivador	j	294	274
25125	apupo	n	294	260
25135	almofariz	n	294	224
25145	reguila	j	293	264
25155	assustado	n	293	274
25165	irreprimível	j	292	273
25175	subliminarmente	r	292	266
25185	zangão	n	292	148
25195	esplender	v	291	276
25205	acetilcolina	n	291	179
25215	agostinho	n	290	227
25225	lesbianismo	n	290	230
25235	jurídico-constitucional	j	290	207
25245	contratura	n	289	183
25255	feromona	n	289	129
25265	acinte	n	288	270
25275	junguiano	j	288	224
25285	misturador	j	287	242
25295	fogareiro	n	287	233
25305	desproporcionado	j	286	271
25315	preponderantemente	r	286	248
25325	folhado	n	286	208
25335	inexigibilidade	n	285	155
25345	mocassim	n	285	200
25355	berlinense	j	285	207
25365	fantasmático	j	284	206
25375	empilhamento	n	284	138
25385	atacador	n	283	222
25395	versado	j	283	258
25405	chibatar	v	282	238
25415	exaustor	n	282	212
25425	mostrengo	n	282	137
25435	diluente	n	281	140
25445	arabesco	n	281	253
25455	prelazia	n	281	66
25465	exibidor	n	280	199
25475	moela	n	280	175
25485	habitué	n	280	273
25495	canaleta	n	279	142
25505	ortodoxa	n	279	172
25515	olhado	j	278	246
25525	ventosa	n	278	204
25535	saltimbanco	n	277	237
25545	subaproveitar	v	277	268
25555	teco	n	277	215
25565	tagarela	n	276	183
25575	presidenciável	j	276	226
25585	mandão	j	275	246
25595	positivista	n	275	193
25605	picadinho	j	274	234
25615	bebum	j	274	212
25625	arquivista	n	274	204
25635	telemetria	n	273	206
25645	direitinho	j	273	255
25655	mascate	n	273	195
25665	manipuladora	n	272	248
25675	machadiano	j	272	134
25685	manjerico	n	272	166
25695	mezanino	n	271	193
25705	marmota	n	271	195
25715	relinchar	v	271	200
25725	pré-colonial	j	270	181
25735	cochicho	n	270	249
25745	inoculação	n	270	174
25755	laparoscopia	n	269	169
25765	registador	j	269	149
25775	cotado	j	268	217
25785	reconstrutor	n	268	162
25795	limousine	n	268	179
25805	ideação	n	267	185
25815	desaparição	n	267	225
25825	capricorniano	j	266	222
25835	acatamento	n	266	231
25845	cubismo	n	266	167
25855	balouçar	v	265	253
25865	sincopar	v	265	233
25875	vastamente	r	265	253
25885	sarmento	n	265	164
25895	goês	j	264	163
25905	molibdênio	n	264	102
25915	viticultura	n	263	173
25925	traumatizado	j	263	241
25935	convulsionar	v	263	235
25945	romanceado	j	263	238
25955	desinfetante	j	262	206
25965	antifascista	n	262	201
25975	euclidiano	j	261	156
25985	repatriação	n	261	207
25995	indiciário	j	261	185
26005	funicular	n	260	159
26015	bora	n	260	246
26025	cornar	v	260	205
26035	mirandês	j	259	151
26045	pitéu	n	259	246
26055	quartinha	n	259	49
26065	emborcar	v	259	246
26075	gira	n	258	156
26085	anidro	j	258	121
26095	maquilhadora	n	258	211
26105	prefixar	v	257	185
26115	desenvolto	j	257	245
26125	boleiro	n	257	205
26135	morse	n	257	186
26145	bianual	j	256	228
26155	desunir	v	256	235
26165	carreteiro	n	255	145
26175	jurado	j	255	224
26185	gate	n	255	183
26195	inveterar	v	254	250
26205	danificação	n	254	222
26215	prensagem	n	253	197
26225	apical	j	253	107
26235	evitação	n	253	153
26245	compincha	n	252	227
26255	fetichista	j	252	188
26265	disléxico	n	252	103
26275	alcalinidade	n	251	151
26285	vermífugo	n	251	169
26295	parangona	n	251	232
26305	pai-nosso	n	250	176
26315	bafiento	j	250	238
26325	desalinho	n	250	225
26335	cognitivamente	r	250	177
26345	gaiense	j	249	118
26355	laçada	n	249	111
26365	encartado	j	249	240
26375	cicloturismo	n	249	156
26385	autocensura	n	248	197
26395	colectável	j	248	157
26405	iluminista	n	248	187
26415	pascal	n	247	176
26425	destoante	j	247	214
26435	abalizar	v	247	238
26445	saltério	n	247	166
26455	beto	n	246	59
26465	pipeta	n	246	135
26475	historicismo	n	246	140
26485	tilar	v	246	147
26495	serração	n	245	183
26505	mineralizar	v	245	174
26515	tabuinha	n	245	164
26525	impetrante	n	244	113
26535	sonegador	n	244	193
26545	fendido	j	243	175
26555	parcimonioso	j	243	230
26565	huguenote	n	242	110
26575	calcificar	v	242	188
26585	satanizar	v	241	211
26595	cerradão	n	241	127
26605	eflúvio	n	241	198
26615	squash	n	240	152
26625	sortido	j	240	218
26635	filipe	n	240	182
26645	desencaixar	v	239	206
26655	inerrante	j	239	160
26665	cristologia	n	239	131
26675	computorizado	j	238	219
26685	tingimento	n	238	180
26695	apresar	v	238	206
26705	alienista	n	237	67
26715	asseado	j	237	226
26725	chutney	n	237	123
26735	biofísica	n	236	179
26745	amesquinhar	v	236	214
26755	irrefreável	j	236	225
26765	reequipamento	n	236	216
26775	apoucar	v	235	218
26785	desassombrado	j	235	225
26795	impacientar	v	235	222
26805	barraqueira	n	234	165
26815	atestado	j	234	215
26825	enfadar	v	233	207
26835	precaridade	n	233	193
26845	peúga	n	233	190
26855	fibrilação	n	233	108
26865	ultrassecreto	j	233	173
26875	tracejado	j	232	136
26885	toxidade	n	232	180
26895	laringite	n	231	132
26905	fantasmagoria	n	231	175
26915	trifásico	j	231	142
26925	autonomista	j	231	189
26935	monopolização	n	230	185
26945	rispidez	n	230	218
26955	saturno	n	229	164
26965	mosquiteiro	n	229	180
26975	apodar	v	229	205
26985	periélio	n	228	111
26995	antipirético	j	228	172
27005	sonzinho	n	228	211
27015	pindérico	j	227	194
27025	nauseante	j	227	216
27035	mercantilizar	v	227	198
27045	desenvencilhar	v	227	222
27055	preparadora	n	226	194
27065	rasar	v	226	211
27075	empenar	v	226	181
27085	revindicação	n	226	191
27095	abençoador	j	225	190
27105	puxadinho	n	225	195
27115	contista	j	225	206
27125	pogrom	n	225	135
27135	genioso	j	224	202
27145	pretor	n	224	113
27155	guarda-livros	n	224	127
27165	sordidez	n	223	199
27175	gamado	j	223	188
27185	mentol	n	223	180
27195	guatemalteco	j	223	132
27205	newton	n	222	162
27215	monolugar	n	222	147
27225	tirana	n	222	208
27235	tandem	n	221	151
27245	basáltico	j	221	151
27255	pesadão	j	221	201
27265	istmo	n	221	159
27275	zanzar	v	220	206
27285	aquiescer	v	220	203
27295	narratividade	n	220	132
27305	cochonilha	n	219	106
27315	realimentação	n	219	155
27325	curial	j	219	178
27335	lobinho	n	219	129
27345	zurzir	v	218	207
27355	trocado	n	218	202
27365	inominado	j	218	161
27375	palmar	j	217	163
27385	hodiernamente	r	217	200
27395	flexor	n	217	116
27405	elogiável	j	217	209
27415	neocolonialista	j	217	198
27425	ataviar	v	216	176
27435	reformatório	n	216	159
27445	matadora	n	216	197
27455	balcânico	j	216	161
27465	charcutaria	n	215	168
27475	ensimesmado	j	215	207
27485	prosódia	n	215	162
27495	estatutariamente	r	215	174
27505	destituído	j	214	203
27515	veraz	j	214	175
27525	silvícola	j	214	160
27535	cabular	v	214	158
27545	hípico	j	213	154
27555	universalista	n	213	181
27565	separável	j	213	166
27575	visitável	j	213	179
27585	comba	n	212	89
27595	receptora	n	212	154
27605	suruba	n	212	140
27615	nanismo	n	212	143
27625	porfiar	v	211	189
27635	desguarnecer	v	211	199
27645	empurra-empurra	n	211	200
27655	tempestividade	n	211	121
27665	calefação	n	210	162
27675	gradear	v	210	176
27685	defumar	v	210	164
27695	gaspacho	n	210	129
27705	simbolista	n	209	146
27715	oponível	j	209	158
27725	combalir	v	209	207
27735	purgatório	j	209	167
27745	biotina	n	208	137
27755	retrabalhar	v	208	198
27765	depleção	n	208	149
27775	radiologista	n	207	159
27785	fimose	n	207	98
27795	pé-direito	n	207	159
27805	abiótico	j	206	125
27815	micaelense	j	206	135
27825	matraquilhos	n	206	178
27835	rusticidade	n	205	191
27845	enófilo	j	205	151
27855	armarinho	n	205	168
27865	dimanar	v	204	177
27875	antropologicamente	r	204	198
27885	visco	n	204	114
27895	reminiscente	j	204	201
27905	bituca	n	203	141
27915	turíbulo	n	203	104
27925	calorímetro	n	203	30
27935	grasnar	v	203	158
27945	guilhotinar	v	202	172
27955	nefrologista	n	202	106
27965	açular	v	202	200
27975	destruidora	n	202	189
27985	biénio	n	201	160
27995	insularidade	n	201	155
28005	aileron	n	201	108
28015	circunvalação	n	201	138
28025	pisco	n	201	151
28035	rinoplastia	n	200	94
28045	hidroavião	n	200	114
28055	colposcopia	n	200	94
28065	desordeiro	j	199	182
28075	conjugalidade	n	199	138
28085	ortodontista	n	199	99
28095	hortelão	n	198	127
28105	confiscação	n	198	141
28115	intrapessoal	j	198	141
28125	coautora	n	198	180
28135	inextinguível	j	197	174
28145	logrado	j	197	181
28155	afinador	n	197	125
28165	xavante	n	197	85
28175	esgalhar	v	196	184
28185	familiarmente	r	196	175
28195	genitivo	n	196	114
28205	modelismo	n	195	105
28215	crómio	n	195	98
28225	desistente	j	195	166
28235	albanês	n	195	138
28245	tobogã	n	194	150
28255	serviçal	j	194	183
28265	piscícola	j	194	144
28275	cornudo	j	194	161
28285	zarolho	j	194	157
28295	canônico	n	193	154
28305	hipocalórico	j	193	152
28315	dissecção	n	193	94
28325	pandemônio	n	193	175
28335	diegético	j	192	159
28345	descreditar	v	192	178
28355	ledor	n	192	105
28365	questão-chave	n	192	187
28375	morbidez	n	192	177
28385	alergênico	j	191	144
28395	artificioso	j	191	178
28405	incircunciso	j	191	139
28415	arear	v	191	159
28425	entrevero	n	191	176
28435	farináceo	j	191	144
28445	desbragado	j	190	185
